,url_original,url,Adversarial_Attack,Family_Name,DGA_Attack,DGA_Attack_Binary,MaskDGA_Iteration,sub_model_benign_prob,substitute_model
2357,gaderuwixabyxate.com,4addrjw7xpiyxatq.com,Random_No model,,Random_No model,1,0,0.061244734,No model
2358,pjsuefojxatxkoomthle.kz,pz3eetojoatxktemthwj.kz,Random_No model,tinba,Random_No model,1,0,0.17102621,No model
2359,musicother.net,mpnicwth9r.net,Random_No model,,Random_No model,1,0,0.87046605,No model
2360,ihvfedkmyvwsqyjgn.cc,2h65qdkiyvo11yggo.cc,Random_No model,,Random_No model,1,0,0.21171972,No model
2361,vhfjfvrlfkqhspvbu.info,vhfjl8rl5nhhtkvxu.info,Random_No model,,Random_No model,1,0,0.05176988,No model
2362,hlcobitbqqdn.info,nahobklzrqtn.info,Random_No model,,Random_No model,1,0,0.32036406,No model
2363,lygesajarudejatu.com,lsgpuarqruh2j-tc.com,Random_No model,,Random_No model,1,0,0.8209731,No model
2364,gevnvfittwmu.com,gfvnvfitk551.com,Random_No model,proslikefan,Random_No model,1,0,0.5638494,No model
2365,cddlodcabafdfmcd.eu,cd2lodchbl9r9ma5.eu,Random_No model,corebot,Random_No model,1,0,0.9667858,No model
2366,qmulwdz.se,qm-lwdp.se,Random_No model,,Random_No model,1,0,0.98280084,No model
2367,kukqoasegiyuqqia.org,kulfhaswg4yuqbi3.org,Random_No model,,Random_No model,1,0,0.30731142,No model
2368,ewmltstomqw.info,kwmlkwto0q0.info,Random_No model,,Random_No model,1,0,0.2230663,No model
2369,vocebamyjykaduhu.com,vlcelam9zykaoph6.com,Random_No model,,Random_No model,1,0,0.83822024,No model
2370,hzloardbentherocknphi.com,hdloapebmn-hv8onkiphk.com,Random_No model,,Random_No model,1,0,0.98738515,No model
2371,tqmybsypifucyuevw.com,tkm1bstpinkcaujx2.com,Random_No model,,Random_No model,1,0,0.21158437,No model
2372,10hfce9cwy4tr108q5z15cyxmk.com,16hf1e93wu4tr1vqoez5fcyxmk.com,Random_No model,,Random_No model,1,0,0.054756105,No model
2373,eyjnhykdlgfv.ru,41-nsy8i3dfo.ru,Random_No model,,Random_No model,1,0,0.99796534,No model
2374,kyqmsomiigomkeew.org,kfom3omrircmw1eb.org,Random_No model,,Random_No model,1,0,0.27485135,No model
2375,gx76o4ylarwpmtyxexw.ddns.net,wn76oaylbrwpotcpsxw.ddns.net,Random_No model,,Random_No model,1,0,0.059550438,No model
2376,suvdxddmkhbnu.kz,su0vzdz-thbnu.kz,Random_No model,,Random_No model,1,0,0.93658197,No model
2377,cjxqowkrxc.com,fjhqqwl7xc.com,Random_No model,,Random_No model,1,0,0.17759442,No model
2378,skgwwwgowkwwoiuk.org,s8gw5laiisw92ium.org,Random_No model,,Random_No model,1,0,0.7015353,No model
2379,cshyyniueefk.ru,c0hyyniueefk.ru,Random_No model,,Random_No model,1,0,0.31150472,No model
2380,ynmxnwwkhimf.us,6jmxnwhkhiff.us,Random_No model,padcrypt,Random_No model,1,0,0.15692553,No model
2381,ijo83jubcnib3jy65j3jqn1.ddns.net,ido8xjliint83jo65zvj3nc.ddns.net,Random_No model,,Random_No model,1,0,0.07601377,No model
2382,vocemetujytudyza.com,vo2xgetuj2i2dyga.com,Random_No model,,Random_No model,1,0,0.13586086,No model
2383,8ygm4momgucq.top,8y9m4mqmo9cq.top,Random_No model,,Random_No model,1,0,0.33643493,No model
2384,lswcxgmgcsuwmrmgq.cc,vsc7vgvgaz4s03e5q.cc,Random_No model,,Random_No model,1,0,0.34180716,No model
2385,smtwijmrivxpljuocjwi.com,hmtwgjmlivxkujkefj3s.com,Random_No model,,Random_No model,1,0,0.1307425,No model
2386,ropjnbhycq.com,3opjneuym3.com,Random_No model,banjori,Random_No model,1,0,0.5708796,No model
2387,plskyuhfbw.com,pz2iyezv0q.com,Random_No model,,Random_No model,1,0,0.25609282,No model
2388,yoyamc.com,-oya7c.com,Random_No model,,Random_No model,1,0,0.9990208,No model
2389,qegenipinuzureze.com,5evrnip46ujurezy.com,Random_No model,,Random_No model,1,0,0.4600327,No model
2390,oiysleasdfoajbeoeijsljneqe.com,6iund23s7goazn0le2jsl7tvue.com,Random_No model,,Random_No model,1,0,0.27695897,No model
2391,owpglbcbhyre.com,ojpglbcbhy-e.com,Random_No model,,Random_No model,1,0,0.86414176,No model
2392,emwdbzrguxbfbfsfzy.com,umfubargshbljo7r2o.com,Random_No model,,Random_No model,1,0,0.46733296,No model
2393,jcrxitrsga.com,jvrxjnrsda.com,Random_No model,,Random_No model,1,0,0.25014883,No model
2394,fightapple.net,rijxqa0pte.net,Random_No model,,Random_No model,1,0,0.24179752,No model
2395,fgfqqrxhro.com,fgfqq00hro.com,Random_No model,,Random_No model,1,0,0.24517822,No model
2396,kuymqsaqmomuuugm.org,ksyibs0qhomuuxgm.org,Random_No model,,Random_No model,1,0,0.22662784,No model
2397,tlcqalkkmlnocrnvm.pw,s6cd3lkkklyo1khvm.pw,Random_No model,,Random_No model,1,0,0.09100641,No model
2398,sooackgeicesmsgi.org,8ooa0syoic9jms2y.org,Random_No model,,Random_No model,1,0,0.30834463,No model
2399,rgajzsnfibewcmam.org,rk0j1-5xibea415o.org,Random_No model,,Random_No model,1,0,0.9948344,No model
2400,akjkvoylvelhp.com,akjgv5260il3p.com,Random_No model,,Random_No model,1,0,0.5786882,No model
2401,usukwkooiaeooygi.org,fsukwkooi28ozs-y.org,Random_No model,,Random_No model,1,0,0.85363346,No model
2402,hdvluipftg.com,osvfpipftg.com,Random_No model,corebot,Random_No model,1,0,0.30280274,No model
2403,arydotyfsnm210y.ddns.net,45ecojtvsnm24vy.ddns.net,Random_No model,,Random_No model,1,0,0.33518133,No model
2404,oha0w6kje0cxg81.ddns.net,ota0414jg0zxg81.ddns.net,Random_No model,,Random_No model,1,0,0.37017426,No model
2405,ekyk242oyc28.top,8ky2lj2mhd2-.top,Random_No model,tempedreve,Random_No model,1,0,0.69979477,No model
2406,iqiwjrclxcdqd.com,lti3jccl18oq6.com,Random_No model,ramdo,Random_No model,1,0,0.39804503,No model
2407,pvfdbfwzyjkzsz.info,h9fdmo0zy6ku8z.info,Random_No model,symmi,Random_No model,1,0,0.38972017,No model
2408,eguymgoq.eu,en7rd14p.eu,Random_No model,,Random_No model,1,0,0.8672115,No model
2409,0akyc2oaoase.org,04kycsokb32e.org,Random_No model,,Random_No model,1,0,0.6346443,No model
2410,s2c6s6oyweg6.net,s2css6oys3g6.net,Random_No model,,Random_No model,1,0,0.5121141,No model
2411,dkqnbs.info,6kqnbx.info,Random_No model,,Random_No model,1,0,0.64993227,No model
2412,whozmfybidexcn.com,t3ogsfyxiohxb5.com,Random_No model,,Random_No model,1,0,0.34385234,No model
2413,iuvqrityhifiteamscengo.com,3uawrit8h0tppfam7-ejgo.com,Random_No model,,Random_No model,1,0,0.9414814,No model
2414,iicrmnvvimrs.club,iicrmnvv9m8p.club,Random_No model,,Random_No model,1,0,0.29200238,No model
2415,omysnrh.in,zmys4b9.in,Random_No model,,Random_No model,1,0,0.9477061,No model
2416,kteyicnwrmph.com,k8e0icnprgng.com,Random_No model,,Random_No model,1,0,0.30391553,No model
2417,aemtpdeoptb.ddns.net,acmvwrq6ptb.ddns.net,Random_No model,banjori,Random_No model,1,0,0.19056529,No model
2418,vyllnprubdpd.com,oll8ndbnb5pw.com,Random_No model,,Random_No model,1,0,0.37831932,No model
2419,eihcmxzdbmwv.net,3bh6zxuso9yv.net,Random_No model,,Random_No model,1,0,0.55930287,No model
2420,gjxysxgxxcbxncmpspiqqr.org,gjxysx8xl9bxncm8uzg1qr.org,Random_No model,,Random_No model,1,0,0.051951706,No model
2421,s2ky0uke4qoi.net,s2kh3u6eawzi.net,Random_No model,,Random_No model,1,0,0.46719414,No model
2422,qtuyvdqxdik.net,jtu7onqxuis.net,Random_No model,,Random_No model,1,0,0.47154987,No model
2423,muplbxdtuqf.net,hfigiydtug6.net,Random_No model,,Random_No model,1,0,0.6387721,No model
2424,achthwcyitwrw.org,ach4hwccp4crm.org,Random_No model,,Random_No model,1,0,0.36972776,No model
2425,161cyj1e7ph0s1vjhrt57wbmhf.com,16bcyjre7pa021tjhrqw7wc00r.com,Random_No model,,Random_No model,1,0,0.071849935,No model
2426,wwuswaewysuogoog.org,vfuswaa7estogoog.org,Random_No model,qadars,Random_No model,1,0,0.88216114,No model
2427,cwrzxbeiolqqyvvdoj.info,awr6xbe5ypoqy1lyuj.info,Random_No model,,Random_No model,1,0,0.13351214,No model
2428,ipipdtuidk.net,spi6dtiwdk.net,Random_No model,,Random_No model,1,0,0.6054835,No model
2429,nmeifjblgjkw.in,nmt1fjolgjkw.in,Random_No model,,Random_No model,1,0,0.15303779,No model
2430,dpvgrityhifiteamscengo.com,upp1rqtr7dzcjxn0sdango.com,Random_No model,,Random_No model,1,0,0.16491869,No model
2431,qetenovinemirale.com,feeicov1zep3pal5.com,Random_No model,,Random_No model,1,0,0.40721995,No model
2432,nhddzviuijt.info,v1a9qv5uinl.info,Random_No model,,Random_No model,1,0,0.6958075,No model
2433,bcuhtiumftpsbeqafolid.cc,bx8h5hudfv8syeq33d6ud.cc,Random_No model,,Random_No model,1,0,0.10446149,No model
2434,rmgclsdsswp.com,rmgvlndg8wf.com,Random_No model,,Random_No model,1,0,0.19222876,No model
2435,uaxcleasdfoajbeoeijsljneqe.com,aaxgle5s3ftazreo5ijs0jje00.com,Random_No model,,Random_No model,1,0,0.5530709,No model
2436,finqhrf.ms,si4jhrf.ms,Random_No model,,Random_No model,1,0,0.705086,No model
2437,oabdbcacoaoldfcf.cc,oandbyamoc-rbfuw.cc,Random_No model,,Random_No model,1,0,0.983546,No model
2438,ejfzxqbp.se,e9aegqtp.se,Random_No model,,Random_No model,1,0,0.84959,No model
2439,byeydudubqgyhyrzhpjrlrhqp.com,6ve0huuysofslb2z9odblrh2n.com,Random_No model,,Random_No model,1,0,0.52411777,No model
2440,1tbhnx71ts8ra51a87tf61hcw6tm.net,1tbh5671tsudzz1d87tfhhpcwatj.net,Random_No model,,Random_No model,1,0,0.04605434,No model
2441,tweqiobnjhfmgqrsijreyxo.com,9jhqiob6j0fmgilsi4eeyxc.com,Random_No model,,Random_No model,1,0,0.2636341,No model
2442,rqbjyyxboh.com,rjosy-jcoz.com,Random_No model,,Random_No model,1,0,0.9846244,No model
2443,ercppscsocdscccao.ddns.net,erctos3sot4scc5au.ddns.net,Random_No model,,Random_No model,1,0,0.47274444,No model
2444,ktrtnxdsge.com,pthtfpdsgo.com,Random_No model,,Random_No model,1,0,0.27322724,No model
2445,rotellvu.net,rgtellvu.net,Random_No model,,Random_No model,1,0,0.50460935,No model
2446,monidvb.net,gpao9qb.net,Random_No model,,Random_No model,1,0,0.7749844,No model
2447,laughbehind.net,4ae6thabinx.net,Random_No model,,Random_No model,1,0,0.79992676,No model
2448,5jgf7lyvihmrm8mrade8krc.ddns.net,54-f97pvi5hrcyyr5qy5orc.ddns.net,Random_No model,qakbot,Random_No model,1,0,0.28027645,No model
2449,gnq2uvsxwhkn12kx52c.ddns.net,0hnkuvki9ck308kbgx8.ddns.net,Random_No model,,Random_No model,1,0,0.6395715,No model
2450,wwkckqccamiqcsyq.org,w0k5vqjcarmyhsyq.org,Random_No model,,Random_No model,1,0,0.12028332,No model
2451,twdaibwtwmjemvvwwchylaec.biz,aw6ofbwjwmtdmvv2wcyyongc.biz,Random_No model,,Random_No model,1,0,0.027282866,No model
2452,wwkksuummumwswyq.org,ww2kzuumfu9qtw0m.org,Random_No model,,Random_No model,1,0,0.121530235,No model
2453,eabkclmdamcfdffe.de,eabkcllc8mufdff1.de,Random_No model,,Random_No model,1,0,0.18343371,No model
2454,tpxzgpupuscjuxl.com,t0fzk7upuecjfm4.com,Random_No model,,Random_No model,1,0,0.20117612,No model
2455,kqllxfrtugheaolcq.net,yfllafrthghxmoxvq.net,Random_No model,,Random_No model,1,0,0.068079345,No model
2456,bbbdbdbfafebccdc.de,xbbd6dwhifebtcdn.de,Random_No model,,Random_No model,1,0,0.26027113,No model
2457,tkrikivr.net,2kgzn4er.net,Random_No model,,Random_No model,1,0,0.75022066,No model
2458,oi068ekmsuku.net,o4068erm7ukl.net,Random_No model,padcrypt,Random_No model,1,0,0.31141666,No model
2459,kwbqhnsmtnkbozg.info,kwtqcnskcnebotg.info,Random_No model,,Random_No model,1,0,0.17996806,No model
2460,iqfqbiwykyolmnk.net,92netifkkyoltnk.net,Random_No model,,Random_No model,1,0,0.76806706,No model
2461,qdmsswfydk.com,ddt2swvgek.com,Random_No model,,Random_No model,1,0,0.44847494,No model
2462,bwbofdfwshhw.net,3wmofdqwehhl.net,Random_No model,,Random_No model,1,0,0.11812593,No model
2463,gjtiermwdwzb.net,g9tzeps2dxqr.net,Random_No model,,Random_No model,1,0,0.62997705,No model
2464,gjvaer.eu,zrva5r.eu,Random_No model,,Random_No model,1,0,0.82765037,No model
2465,ggseardbentherocknphi.com,pgseardxent4erocks3hh.com,Random_No model,,Random_No model,1,0,0.43182704,No model
2466,mlhujrnnqpgi.xyz,c8hu8rn0qp-i.xyz,Random_No model,,Random_No model,1,0,0.69289416,No model
2467,goeqardbentherocknphi.com,yowq0rd8fbtha6o-knpwy.com,Random_No model,,Random_No model,1,0,0.87199223,No model
2468,svmhcbcvcrwrato.com,-pmhnbcv7rcdvq3.com,Random_No model,,Random_No model,1,0,0.48223284,No model
2469,aeaskqyeckeaisis.org,1edskqyezkesis1e.org,Random_No model,,Random_No model,1,0,0.7799785,No model
2470,zpcscltbfsedlnx.com,zph-rcrbfsedhqx.com,Random_No model,necurs,Random_No model,1,0,0.93378466,No model
2471,siirsoetrtsaa.ddns.net,8cirsoesytfwc.ddns.net,Random_No model,,Random_No model,1,0,0.35340223,No model
2472,jafaybiygt.com,iaznw2iy6t.com,Random_No model,,Random_No model,1,0,0.5051027,No model
2473,mdmdgbqhcjo.com,3rmc9pqhcjo.com,Random_No model,,Random_No model,1,0,0.3720129,No model
2474,ozudjzubbjm.net,ozudjz38p6m.net,Random_No model,newgoz,Random_No model,1,0,0.23207611,No model
2475,qexenyqanageryxe.com,qexe31yznageryok.com,Random_No model,corebot,Random_No model,1,0,0.69992614,No model
2476,mbafedcdeadbdbab.eu,4bafehcsoadbg8bb.eu,Random_No model,,Random_No model,1,0,0.18749873,No model
2477,kcoyleasdfoajbeoeijsljneqe.com,khoslkmbdgot9bexeiwsejh1qe.com,Random_No model,,Random_No model,1,0,0.25960997,No model
2478,ixemuejrrxgp.net,ixymurj0mxh4.net,Random_No model,,Random_No model,1,0,0.26218808,No model
2479,jbrhrcwcrmpo.ru,yf81scwckvbo.ru,Random_No model,,Random_No model,1,0,0.28189108,No model
2480,zpqcbmnjukxgzqsampeyvsfav.ru,zjoqbm3j41mdnqsampeyw5f9v.ru,Random_No model,,Random_No model,1,0,0.09311141,No model
2481,gmueouakqucyooaa.org,omd7ouxkqzwyvoga.org,Random_No model,,Random_No model,1,0,0.122281745,No model
2482,qaqtcerkqgmsiozrs.net,hvqo6phv61mswoapy.net,Random_No model,,Random_No model,1,0,0.17089783,No model
2483,ddyruudldcpl.net,pdyaeadldckl.net,Random_No model,,Random_No model,1,0,0.42444998,No model
2484,jotddvdaprasabqir.com,ut58dvdaczaxatcir.com,Random_No model,,Random_No model,1,0,0.24115244,No model
2485,ngyqjftwyu.info,nvyq93y7yu.info,Random_No model,,Random_No model,1,0,0.51841563,No model
2486,liarmarch.net,lqesd1ac4.net,Random_No model,ramdo,Random_No model,1,0,0.5854277,No model
2487,qkwocssaykugokqu.org,qkgqc9skufxbokqu.org,Random_No model,,Random_No model,1,0,0.24022844,No model
2488,ceueeuwigsmwwuey.org,osm6pnwzgsdywiey.org,Random_No model,,Random_No model,1,0,0.122861736,No model
2489,pzweleasdfoajbeoeijsljneqe.com,1zajlpusdvoljesheej6ujemue.com,Random_No model,,Random_No model,1,0,0.27315873,No model
2490,1o2dr7vad1chz13nwphp1yi5c6u.com,-oknr7vadyshz63nwpjl1ri5c0u.com,Random_No model,proslikefan,Random_No model,1,0,0.25401092,No model
2491,tbrbjorujm.org,tbrtjorzym.org,Random_No model,,Random_No model,1,0,0.54542196,No model
2492,sxejsqoemqfuponel.net,siejsqoe79qnpone8.net,Random_No model,,Random_No model,1,0,0.32445413,No model
2493,uosaueoegegguwae.org,ufssuek34e-7swag.org,Random_No model,,Random_No model,1,0,0.994034,No model
2494,bxpgjolxfljzvpfgfozjkohv.info,wx39jdl8xf1zvl7gfozjkvhd.info,Random_No model,,Random_No model,1,0,0.039986067,No model
2495,qn18o2mna8upox7pyhix543.ddns.net,qn18olml3xupo5tqmakx143.ddns.net,Random_No model,,Random_No model,1,0,0.10941461,No model
2496,xbngreydjegpmzzjpjvdxesl.info,xfhg06a6wkgvxcijbj2y06sn.info,Random_No model,corebot,Random_No model,1,0,0.0283,No model
2497,agimardbentherocknphi.com,al-makfb1nphervc9jvh1.com,Random_No model,,Random_No model,1,0,0.2836498,No model
2498,ttaderpcsepai.ddns.net,ot3d-mhcs1mar.ddns.net,Random_No model,,Random_No model,1,0,0.9959776,No model
2499,somaireicbaxipc.ddns.net,so9airmicblxipe.ddns.net,Random_No model,,Random_No model,1,0,0.70997626,No model
2500,doubletoward.net,2oub3eto3dxd.net,Random_No model,,Random_No model,1,0,0.77705675,No model
2501,yzxxnyenjh.com,i540gc05ju.com,Random_No model,proslikefan,Random_No model,1,0,0.5959625,No model
2502,mycksesoqqikwqgs.org,xfcksetoqq7twtgs.org,Random_No model,,Random_No model,1,0,0.06318815,No model
2503,cxvbsqxivcw.net,1ylbsqmzdcw.net,Random_No model,,Random_No model,1,0,0.3303352,No model
2504,afaldabfccmbfake.com,afaldavfccmp5ake.com,Random_No model,murofet,Random_No model,1,0,0.409305,No model
2505,xdzuoqkmuv.net,gd-gombmwv.net,Random_No model,,Random_No model,1,0,0.99005055,No model
2506,gayiardbentherocknphi.com,gayx3rvfentvi6o1-cp7i.com,Random_No model,,Random_No model,1,0,0.99187344,No model
2507,zevgimlarz.com,0ewgir5fas.com,Random_No model,,Random_No model,1,0,0.6559653,No model
2508,jryujxcfrqrv.info,uryujxhfprsv.info,Random_No model,,Random_No model,1,0,0.13327108,No model
2509,yftalgpkx.net,qntaagdko.net,Random_No model,,Random_No model,1,0,0.42218295,No model
2510,paqtoqshxwttldrkrxtsylba.biz,daqzo96i0wktltdkoztsy7ba.biz,Random_No model,,Random_No model,1,0,0.41447237,No model
2511,cesi4yc2kqg6.net,mesitqc2k566.net,Random_No model,dnschanger,Random_No model,1,0,0.68535465,No model
2512,cxpssocccos.ddns.net,cxwssocccss.ddns.net,Random_No model,,Random_No model,1,0,0.2989778,No model
2513,mqddrityhifiteamscengo.com,lqd5sptyhhiitem4sfenge.com,Random_No model,,Random_No model,1,0,0.50229424,No model
2514,qetetavoneciruno.com,q5tjtavo1wcirjny.com,Random_No model,,Random_No model,1,0,0.089747384,No model
2515,cteecccptoa.ddns.net,4pee0a9ttla.ddns.net,Random_No model,,Random_No model,1,0,0.88714415,No model
2516,gaticahepica.com,rokiuabevb2a.com,Random_No model,,Random_No model,1,0,0.76235247,No model
2517,zpxvfaliwdyfifrjseoo.com,zpmvfaliw4cridxjxeoo.com,Random_No model,dircrypt,Random_No model,1,0,0.1440954,No model
2518,meacddcffdcdnedo.com,mevyofc0fycd29ib.com,Random_No model,,Random_No model,1,0,0.7518772,No model
2519,nndadebaklebckdc.com,pfn7xebaklhi4k3-.com,Random_No model,,Random_No model,1,0,0.66148704,No model
2520,fq86etaaysm1bfgfkrhm34ju.net,xk8jltagosm17fagt0hz3kks.net,Random_No model,,Random_No model,1,0,0.28521672,No model
2521,brokenaction.net,btb0qtauti0k.net,Random_No model,,Random_No model,1,0,0.39714044,No model
2522,uoamsecwgyggamik.org,vhcs89cwiyg2qiij.org,Random_No model,,Random_No model,1,0,0.110231586,No model
2523,tkugywstfeovfeljfknlfmflrnv.com,tbcguwotaenagy8jfk7lmifl9z5.com,Random_No model,,Random_No model,1,0,0.30654937,No model
2524,ytqlnkavnesidikr.so,yt0lfdavnwsrl0kr.so,Random_No model,,Random_No model,1,0,0.08932788,No model
2525,liy24yt020sh12tjy8fxanswj.net,p2y28yt620shj2mpwsfxanfwj.net,Random_No model,,Random_No model,1,0,0.02921356,No model
2526,pawsnnlgpv.ug,paqsgnldoq.ug,Random_No model,padcrypt,Random_No model,1,0,0.2773589,No model
2527,oavlsadrkfmvpnpwthnpgc.net,iaey-ag0sfx9plcwthnptb.net,Random_No model,,Random_No model,1,0,0.5322165,No model
2528,arzhcvemhx.com,ghvhfgemix.com,Random_No model,,Random_No model,1,0,0.39542,No model
2529,fkfccafoadfafdkl.com,fufviavoadfzft0l.com,Random_No model,,Random_No model,1,0,0.26923528,No model
2530,oseeeq.org,bxekhq.org,Random_No model,simda,Random_No model,1,0,0.66227937,No model
2531,sxibpktciobon.com,skibfythwos3j.com,Random_No model,,Random_No model,1,0,0.44698793,No model
2532,hxf3k0jjnyb21n1mnhc64j8y8.com,u7f38jienixqll1m1lc0viyys.com,Random_No model,,Random_No model,1,0,0.08993469,No model
2533,nokfnamkcalflmbe.online,nomfnjmkxalflgbe.online,Random_No model,,Random_No model,1,0,0.12093047,No model
2534,ssomcghjnnvzuiuvpwx.com,msoxaw6798dfuio8qwx.com,Random_No model,,Random_No model,1,0,0.34903806,No model
2535,cm4ycm0e0aku.net,g24ycl0e-ain.net,Random_No model,,Random_No model,1,0,0.9944936,No model
2536,7t3ral5d1jereji.ddns.net,7t36pk5drde9-3i.ddns.net,Random_No model,dircrypt,Random_No model,1,0,0.99843556,No model
2537,qeemfgqcqbydojc.sx,jelhf5ocqsydluc.sx,Random_No model,,Random_No model,1,0,0.26750383,No model
2538,nailhome.net,faighome.net,Random_No model,,Random_No model,1,0,0.93296736,No model
2539,edlemrhvkvii.com,6dldbp5v6vji.com,Random_No model,,Random_No model,1,0,0.20510735,No model
2540,hboykqfxbqjimm.com,cvoy-ufv74vimm.com,Random_No model,,Random_No model,1,0,0.9903702,No model
2541,qichjtewbsoipwxsgnotf.su,mrch3t1mbsol1wxsd6onn.su,Random_No model,tempedreve,Random_No model,1,0,0.37553903,No model
2542,ganepubuxofoxyzo.com,4rnepebpxz9vdzzo.com,Random_No model,,Random_No model,1,0,0.20496741,No model
2543,jpttffnqdcqe.us,r4ttmu18gcse.us,Random_No model,ramdo,Random_No model,1,0,0.5406894,No model
2544,vviedofvzksbtsuy.com,vgiedofnzksti-ui.com,Random_No model,banjori,Random_No model,1,0,0.9938624,No model
2545,znvcslihuszt.com,znzcslik1s-t.com,Random_No model,,Random_No model,1,0,0.9501575,No model
2546,forcefell.net,fogcef6ly.net,Random_No model,,Random_No model,1,0,0.6299587,No model
2547,vxorifdmlfizbuwovcovnvjr.info,e0hriwdttkqzouwolcovnmjr.info,Random_No model,qakbot,Random_No model,1,0,0.08012777,No model
2548,vonimafiqyso.com,19ndmvfiqyso.com,Random_No model,,Random_No model,1,0,0.43283972,No model
2549,qxdfhctgc.info,qxdf9oty2.info,Random_No model,,Random_No model,1,0,0.8008606,No model
2550,experiencealthough.net,dxpkrience0lth22-h.net,Random_No model,,Random_No model,1,0,0.9508824,No model
2551,qjzrihlmxogstbxuf.net,quzrrwlmxorhwbs6h.net,Random_No model,,Random_No model,1,0,0.049586628,No model
2552,yydgwfekziqnbrejcnuyeog.biz,sfdgwseobcqngrejtnu7lfg.biz,Random_No model,,Random_No model,1,0,0.05961079,No model
2553,ngpevflswsbtybxyp.net,naptdl8hdzbhiekea.net,Random_No model,,Random_No model,1,0,0.44184092,No model
2554,gjarmuzmzwmmzhjbu.net,gjureu0dztmtzhjzu.net,Random_No model,,Random_No model,1,0,0.07163659,No model
2555,secmgac60awq.net,xecm4vxholwd.net,Random_No model,,Random_No model,1,0,0.14789674,No model
2556,qebikalygawy.com,q7dmk9lngywy.com,Random_No model,,Random_No model,1,0,0.36867312,No model
2557,becausesquare.net,9ekeuwdsquvre.net,Random_No model,,Random_No model,1,0,0.428194,No model
2558,dllbcdbodacecclm.cc,dlmlklbbjicsccl0.cc,Random_No model,,Random_No model,1,0,0.2431504,No model
2559,monthcloth.net,yvnkhllokh.net,Random_No model,,Random_No model,1,0,0.43308488,No model
2560,sms6kqsisaku.net,a9s67qsika4u.net,Random_No model,,Random_No model,1,0,0.69062525,No model
2561,kntglcjieihxsovlbmbcymfibca.com,1nfgwcdveipxso9ebfocym6iu5a.com,Random_No model,,Random_No model,1,0,0.5912939,No model
